name,url,description,size,stars,watchers,language,forks,commits,authors,lines_of_code,lines_of_comments,lines_blank
Jaxonwht_voogasalad,https://github.com/Jaxonwht/voogasalad,This repository contains a little Game Authoring Environment for turn based games developed with JavaFx,177796,0,0,Java,0,1571,16,-1,-1,-1
SOCIALHS_SOCIALHS,https://github.com/SOCIALHS/SOCIALHS,,72281,0,0,Java,1,563,17,-1,-1,-1
EyeSeeTea_QAApp,https://github.com/EyeSeeTea/QAApp, Android app to help with health center assessments  (HNQIS blessed repository),30377,1,1,Java,0,4545,18,-1,-1,-1
trifork_fmk-schemas,https://github.com/trifork/fmk-schemas,,3506,1,1,Java,0,1266,36,-1,-1,-1
CommuteCompanion_etsn05-project,https://github.com/CommuteCompanion/etsn05-project,ETSN05 project,2122,1,1,Java,0,774,15,-1,-1,-1
openjdk_jdk12u,https://github.com/openjdk/jdk12u,Read-only mirror of https://hg.openjdk.java.net/jdk-updates/jdk12u/,274731,10,10,Java,1,53426,1217,-1,-1,-1
sturtesm_appdynamics-paypal-integration-auth-service,https://github.com/sturtesm/appdynamics-paypal-integration-auth-service,Authorization and payment service to manage / coordinate payments with PayPal,5760,0,0,Java,0,4908,3,-1,-1,-1
GSA_gsa-icam-card-builder,https://github.com/GSA/gsa-icam-card-builder,ICAM Test Card Signer and Data Populator,42338,3,3,Java,5,770,9,-1,-1,-1
BrunoEberhard_minimal-j,https://github.com/BrunoEberhard/minimal-j,Java - but small,12225,13,13,Java,4,3461,13,-1,-1,-1
inf112-v19_Robocop,https://github.com/inf112-v19/Robocop,Project repo for team 1 in group 1,9758,3,3,Java,0,611,12,-1,-1,-1
opencb_hpg-bigdata,https://github.com/opencb/hpg-bigdata,This repository implements converters and tools for working with NGS data in HPC or Hadoop cluster,19564,17,17,Java,15,628,14,-1,-1,-1
infraling_atomic,https://github.com/infraling/atomic,Software for multi-level annotation of linguistic corpora,10238,17,17,Java,7,1915,10,-1,-1,-1
sambooo_runelite,https://github.com/sambooo/runelite,Fork of runelite/runelite,27658,0,0,Java,0,7121,434,-1,-1,-1
OussamaSghaier_smile-bot-test,https://github.com/OussamaSghaier/smile-bot-test,,165318,0,0,Java,0,1656,56,-1,-1,-1
JaneliaSciComp_workstation,https://github.com/JaneliaSciComp/workstation,Janelia Workstation,97347,2,2,Java,2,15692,47,-1,-1,-1
johan-martenson_settlers,https://github.com/johan-martenson/settlers,,3036,0,0,Java,0,833,3,-1,-1,-1
fiergra_cl-doc,https://github.com/fiergra/cl-doc,Automatically exported from code.google.com/p/cl-doc,45307,0,0,Java,0,521,4,-1,-1,-1
filus95_DIMA-Project,https://github.com/filus95/DIMA-Project,,16582,0,0,Java,0,530,4,-1,-1,-1
despinoza0406_holaasdasd,https://github.com/despinoza0406/holaasdasd,,30946,0,0,Java,0,534,25,-1,-1,-1
frc3197_Eileen,https://github.com/frc3197/Eileen,"Code for 3197's Robot competing in the 2019 challenge, Destination: Deep Space",2017,0,0,Java,1,526,8,-1,-1,-1
rubenvidalcss_test-gamma-postgresjdbc,https://github.com/rubenvidalcss/test-gamma-postgresjdbc,,7644,0,0,Java,0,2968,174,-1,-1,-1
hawkular_hawkular-agent,https://github.com/hawkular/hawkular-agent,Hawkular Agents that can be used to monitor managed products,5386,32,32,Java,36,1990,38,-1,-1,-1
codeaurora-unofficial_platform-packages-apps-Nfc,https://github.com/codeaurora-unofficial/platform-packages-apps-Nfc,,10865,0,0,Java,0,8672,243,-1,-1,-1
eclipse_webtools.javaee,https://github.com/eclipse/webtools.javaee,Eclipse Web Tools Platform Project project repository (webtools.javaee),49922,7,7,Java,8,11450,76,-1,-1,-1
djrain_as,https://github.com/djrain/as,,243,0,0,Java,0,626,5,-1,-1,-1
divino_marklogic-data-hub,https://github.com/divino/marklogic-data-hub,A data hub framework for MarkLogic. Start here =>,73940,0,0,Java,0,986,16,-1,-1,-1
sefcom_FrozenNode-nodeRequireResolver,https://github.com/sefcom/FrozenNode-nodeRequireResolver,This is a modified closure-compiler that staticly links modules contained in require. There is also a preprocesswrapper.py for ease of calling,72240,0,0,Java,0,11910,863,-1,-1,-1
poisondog_poisondog.commons,https://github.com/poisondog/poisondog.commons,,1344,0,0,Java,0,779,3,-1,-1,-1
savoirfairelinux_ring-client-android,https://github.com/savoirfairelinux/ring-client-android,Mirror of Gerrit Ring Android Client,86176,96,96,Java,26,7496,53,-1,-1,-1
895660789_java,https://github.com/895660789/java,,743,0,0,Java,0,582,20,-1,-1,-1
defano_wyldcard,https://github.com/defano/wyldcard,A clone of Apple's HyperCard and HyperTalk scripting language.,5631,31,31,Java,2,992,3,-1,-1,-1
go-barbarians_badh-zookeeper,https://github.com/go-barbarians/badh-zookeeper,Barbarian big data system - ZooKeeper repo,21998,0,0,Java,0,1713,97,-1,-1,-1
DennisVargas_noNameRPG,https://github.com/DennisVargas/noNameRPG,A multiplayer game where the goal is to reach the end of the dungeon without dying. Written in Java Using Slick2d and the JIG library.,23183,0,0,Java,0,564,9,-1,-1,-1
